aviary_steps,physics_steps,step_count,agent_id,elapsed_time,rew_closing_distance,rew_close_to_target,rew_engaging_enemy,rew_speed_magnitude,rew_near_engagement,acc_rewards,vel_angles,rel_vel_magnitudade,approaching,chasing,in_range,in_cone,current_term,info[downed],info[exploded_target],info[exploded_ally],info[crashes],info[ally_collision],info[is_success],info[mission_complete],info[out_of_bounds],info[timeover]
11,22,0,0,0.09166666666666666,0.0,0.01612378967142122,0.0,-10.000000000000002,0.0,-9.98387621032858,1.8830042863821501,0.4600722585350533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,24,0,0,0.1,0.0,0.01612163867703306,0.0,-10.0,0.0,-19.967754571651547,1.8338197274842154,0.56068741231841,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,26,0,0,0.10833333333333334,0.0,0.016119788265273036,0.0,-10.000000000000002,0.0,-29.951634783386275,1.7878668102422,0.6572631368746218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,28,0,0,0.11666666666666667,0.0,0.0161179822333043,0.0,-10.0,0.0,-39.93551680115297,1.748767280612162,0.6751654602958007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,30,1,0,0.125,0.0,0.016116197309596316,0.0,-6.8424712894062765,0.0,-46.76187189324965,1.7156781233709713,0.7056783319968641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,32,1,0,0.13333333333333333,0.0,0.01611467516942511,0.0,-6.8423749818974935,0.0,-53.588132199977714,1.6881546842947128,0.8286597295998449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,34,1,0,0.14166666666666666,0.0,0.01611351230281073,0.0,-6.842320442389796,0.0,-60.4143391300647,1.6653710586579,0.9496755567653525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,36,1,0,0.15,0.0,0.01611240057948884,0.0,-6.842274210996245,0.0,-67.24050094048145,1.6467211242004023,0.9708801872289766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,38,2,0,0.15833333333333333,0.0,0.016111268873571175,0.0,-6.847109355595714,0.0,-74.0714990272036,1.632682768456091,0.9932288700616377,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,40,2,0,0.16666666666666666,0.0,0.016110267059530812,0.0,-6.8469153248040735,0.0,-80.90230408494814,1.6229871174935622,1.0917153453895803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,42,2,0,0.175,0.0,0.016109517517636673,0.0,-6.846738438144634,0.0,-87.73293300557513,1.6126052927418002,1.1968159373658886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,44,2,0,0.18333333333333332,0.0,0.016108763773326807,0.0,-6.846559518380488,0.0,-94.56338376018229,1.6036117169357973,1.2068651395602985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,46,3,0,0.19166666666666668,0.0,0.016107848603335993,0.0,-6.461423636193588,0.0,-101.00869954777254,1.6126989182845914,1.1857544555350694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,48,3,0,0.2,0.0,0.016106397429719293,0.0,-6.461263862474021,0.0,-107.45385701281684,1.6639697793186032,1.1626767145361343,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,50,3,0,0.20833333333333334,0.0,0.01610479107236163,0.0,-6.46106870619961,0.0,-113.89882092794409,1.6819368087874718,1.2077268925591598,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,52,3,0,0.21666666666666667,0.0,0.016103080848062543,0.0,-6.460860223513881,0.0,-120.34357807060991,1.6768937645775315,1.2081957220551145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,54,4,0,0.225,0.0,0.016101131887564662,0.0,-6.683032237938814,0.0,-127.01050917666116,1.6957761898783879,1.168589898650898,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,56,4,0,0.23333333333333334,0.0,0.016098407863767854,0.0,-6.682485402620672,0.0,-133.67689617141806,1.7645619239824646,1.119252214642249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,58,4,0,0.24166666666666667,0.0,0.016095655470415766,0.0,-6.6819231292654955,0.0,-140.34272364521314,1.7628872517245575,1.179506676922535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,60,4,0,0.25,0.0,0.01609281920413407,0.0,-6.681351327345381,0.0,-147.0079821533544,1.7554621724060366,1.1676691762116176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,62,5,0,0.25833333333333336,0.0,0.016089674236903478,0.0,-6.719328796495113,0.0,-153.7112212756126,1.7833843973688734,1.1052678267240197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,64,5,0,0.26666666666666666,0.0,0.016086046400389655,0.0,-6.718523959415604,0.0,-160.4136591886278,1.8429929820550284,1.0870517172820342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,66,5,0,0.275,0.0,0.016082617194980532,0.0,-6.717703402584319,0.0,-167.11527997401714,1.828803290691865,1.1756393454994842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,68,5,0,0.2833333333333333,0.0,0.01607918688236076,0.0,-6.716878208352919,0.0,-173.81607899548771,1.8144617847325222,1.174498706282629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,70,6,0,0.2916666666666667,0.0,0.01607545035587513,0.0,-6.695263944479795,0.0,-180.49526748961162,1.8480546461148253,1.0997609088624738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,72,6,0,0.3,0.0,0.016071028409606093,0.0,-6.694271946887347,0.0,-187.17346840808935,1.9326207224893581,1.0358859564285094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,74,6,0,0.30833333333333335,0.0,0.016066706009421377,0.0,-6.6932649997769,0.0,-193.85066670185682,1.9197447390094018,1.0955055347269294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,76,6,0,0.31666666666666665,0.0,0.016062353757304193,0.0,-6.69225459380532,0.0,-200.52685894190483,1.9011616092729677,1.0933295642498295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,78,7,0,0.325,0.0,0.016057814238891497,0.0,-6.760876089200288,0.0,-207.27167721686624,1.9185373211142458,1.0560303085229419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,80,7,0,0.3333333333333333,0.0,0.016052784530586037,0.0,-6.759748151285827,0.0,-214.01537258362148,1.9950071729360515,1.029017945614257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,82,7,0,0.3416666666666667,0.0,0.016047857864949715,0.0,-6.758599174645122,0.0,-220.75792390040166,1.985365806677489,1.0856754944602396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
