aviary_steps,physics_steps,step_count,agent_id,elapsed_time,rew_closing_distance,rew_close_to_target,rew_engaging_enemy,rew_speed_magnitude,rew_near_engagement,acc_rewards,vel_angles,rel_vel_magnitudade,approaching,chasing,in_range,in_cone,current_term,info[downed],info[exploded_target],info[exploded_ally],info[crashes],info[ally_collision],info[is_success],info[mission_complete],info[out_of_bounds],info[timeover]
11,22,0,0,0.09166666666666666,0.29562557332161177,0.017625175421367142,0.0,-0.2561285131845001,0.0,0.05712223555847884,1.0921774228059844,0.46238289384999615,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12,24,0,0,0.1,0.06219088864508393,0.01762839590989093,0.0,-0.25349863812579493,0.0,-0.11655711801234123,1.0845389204701215,0.5500453958068361,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13,26,0,0,0.10833333333333334,0.07366419360030463,0.01763221205415713,0.0,-0.25101977028571354,0.0,-0.276280482643593,1.0816225374948618,0.6326743238095477,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14,28,0,0,0.11666666666666667,0.07642162157484478,0.01763617279241859,0.0,-0.25064503646509145,0.0,-0.4328677247414211,1.0828323486165974,0.6451654511636181,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15,30,1,0,0.125,0.07773602165466187,0.017640203478688,0.0,-0.2501308450736602,0.0,-0.5876223446817315,1.0847098005739313,0.6623051642113268,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16,32,1,0,0.13333333333333333,0.08538866439378623,0.017644633085642777,0.0,-0.24757835403213013,0.0,-0.7321674012344326,1.0883274367115878,0.7473881989289952,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17,34,1,0,0.14166666666666666,0.09667566090310942,0.017649650900705357,0.0,-0.24479199341967672,0.0,-0.8626340828502945,1.0922279182775723,0.8402668860107756,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18,36,1,0,0.15,0.09900128060770896,0.017654792382429306,0.0,-0.24474472630448108,0.0,-0.9907227361646374,1.0913430423672605,0.8418424565172973,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19,38,2,0,0.15833333333333333,0.09913076508354379,0.017659943590996558,0.0,-0.24525436778938284,0.0,-1.1191863952794798,1.0765465927585536,0.8248544070205721,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20,40,2,0,0.16666666666666666,0.1039636608595984,0.017665349165424712,0.0,-0.24383983830830536,0.0,-1.2413972235627622,1.060827376984128,0.8720053897231553,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21,42,2,0,0.175,0.11537886322152247,0.017671352147031413,0.0,-0.2415369167650017,0.0,-1.34988392495921,1.0593354365267604,0.9487694411666102,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22,44,2,0,0.18333333333333332,0.11846318328977645,0.017677519847342508,0.0,-0.2410974754365354,0.0,-1.4548406972586265,1.059534806400118,0.9634174854488194,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23,46,3,0,0.19166666666666668,0.12022650949200298,0.017683783757459322,0.0,-0.24050343263688295,0.0,-1.5574338366460472,1.0612084106711912,0.9832189121039014,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24,48,3,0,0.2,0.12811805610173366,0.017690463711936485,0.0,-0.238070488330724,0.0,-1.649695805163101,1.064323398589166,1.0643170556425325,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25,50,3,0,0.20833333333333334,0.13985744260430977,0.01769776151076845,0.0,-0.235290829064176,0.0,-1.7274314301121987,1.0684750667473464,1.156972364527467,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26,52,3,0,0.21666666666666667,0.142887764205053,0.017705223653401082,0.0,-0.23476273026407501,0.0,-1.8016011725178196,1.0731655443753771,1.174575657864166,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27,54,4,0,0.225,0.1446257891088365,0.017712782973045484,0.0,-0.2345443327041492,0.0,-1.8738069331400868,1.0688866121596168,1.1818555765283596,1,1,0,0,0,0,0,0,0,0,0,0,0,0
28,56,4,0,0.23333333333333334,0.15266059862863557,0.017720769263166104,0.0,-0.23340614293967615,0.0,-1.9368317081879614,1.0439540844112134,1.2197952353441281,1,1,0,0,0,0,0,0,0,0,0,0,0,0
29,58,4,0,0.24166666666666667,0.16428207746432832,0.01772937156840155,0.0,-0.23134630463896025,0.0,-1.9861665637941917,1.037261620513018,1.2884565120346585,1,1,0,0,0,0,0,0,0,0,0,0,0,0
30,60,4,0,0.25,0.1675154477861085,0.0177381517868484,0.0,-0.23092627649471256,0.0,-2.0318392407159473,1.0383780282999222,1.3024574501762476,1,1,0,0,0,0,0,0,0,0,0,0,0,0
31,62,5,0,0.25833333333333336,0.16939708727869984,0.017747039478327398,0.0,-0.23069184422320171,0.0,-2.075386958182122,1.033795561415244,1.3102718592266096,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32,64,5,0,0.26666666666666666,0.17713962071319145,0.01775634292557315,0.0,-0.22948378918151913,0.0,-2.1099747837248763,1.016193640926735,1.350540360616029,1,1,0,0,0,0,0,0,0,0,0,0,0,0
33,66,5,0,0.275,0.18778197589265133,0.017766215970544712,0.0,-0.22768718446993244,0.0,-2.1321137763316127,1.0128021395891953,1.4104271843355856,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34,68,5,0,0.2833333333333333,0.19055424866271764,0.01777624600384736,0.0,-0.22734347868849913,0.0,-2.151126760353547,1.0131010305749064,1.4218840437166962,1,1,0,0,0,0,0,0,0,0,0,0,0,0
35,70,6,0,0.2916666666666667,0.1924218202034389,0.01778638583747178,0.0,-0.22693663890698557,0.0,-2.167855193219622,1.0099192295628705,1.4354453697671479,1,1,0,0,0,0,0,0,0,0,0,0,0,0
36,72,6,0,0.3,0.2011278572578057,0.017796996815330667,0.0,-0.22530567036249916,0.0,-2.1742360095089848,0.99673760020273,1.489810987916695,1,1,0,0,0,0,0,0,0,0,0,0,0,0
37,74,6,0,0.30833333333333335,0.21236564770955368,0.017808214419599826,0.0,-0.22354222714649707,0.0,-2.1676043745263285,0.9920622971776035,1.5485924284500971,1,1,0,0,0,0,0,0,0,0,0,0,0,0
38,76,6,0,0.31666666666666665,0.21570512119684082,0.01781962290763511,0.0,-0.22309629639524772,0.0,-2.1571759268171005,0.9899183119046812,1.5634567868250762,1,1,0,0,0,0,0,0,0,0,0,0,0,0
39,78,7,0,0.325,0.21785232308513258,0.017831159805468646,0.0,-0.2225675293799026,0.0,-2.1440599733064016,0.9887133130495758,1.5810823540032473,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40,80,7,0,0.3333333333333333,0.22535860225483262,0.017843109946583943,0.0,-0.22087055693260196,0.0,-2.121728818037587,0.9881095481645178,1.6376481022466012,1,1,0,0,0,0,0,0,0,0,0,0,0,0
41,82,7,0,0.3416666666666667,0.23601561131506799,0.01785564238302675,0.0,-0.2191897904371615,0.0,-2.087047354776654,0.9855305204632268,1.6936736520946167,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42,84,7,0,0.35,0.2390254572915751,0.017868352598128422,0.0,-0.21896266903737818,0.0,-2.0491162139243286,0.9818329066719083,1.7012443654207283,1,1,0,0,0,0,0,0,0,0,0,0,0,0
43,86,8,0,0.35833333333333334,0.24140891493471983,0.017881207933793095,0.0,-0.2183800466397352,0.0,-2.008206137695551,0.9798889078412254,1.7206651120088268,1,1,0,0,0,0,0,0,0,0,0,0,0,0
44,88,8,0,0.36666666666666664,0.2500064420039827,0.017894540610738387,0.0,-0.21648112669373223,0.0,-1.956786281774562,0.9773298258513412,1.7839624435422579,1,1,0,0,0,0,0,0,0,0,0,0,0,0
45,90,8,0,0.375,0.25996741175706717,0.01790842560231642,0.0,-0.21491071836573553,0.0,-1.893821162780914,0.9737619140591177,1.836309387808815,1,1,0,0,0,0,0,0,0,0,0,0,0,0
46,92,8,0,0.38333333333333336,0.26313364029993735,0.01792250166395817,0.0,-0.2146122837456468,0.0,-1.8273773045626653,0.971377940040727,1.84625720847844,1,1,0,0,0,0,0,0,0,0,0,0,0,0
47,94,9,0,0.39166666666666666,0.2653857692819095,0.01793672063121157,0.0,-0.21424139736443806,0.0,-1.7582962120139825,0.9671139254624128,1.8586200878520636,1,1,0,0,0,0,0,0,0,0,0,0,0,0
48,96,9,0,0.4,0.2735282782373716,0.017951399491507695,0.0,-0.21278305525781888,0.0,-1.679599589542922,0.9593571074182616,1.9072314914060369,1,1,0,0,0,0,0,0,0,0,0,0,0,0
