aviary_steps,physics_steps,step_count,agent_id,elapsed_time,rew_closing_distance,rew_close_to_target,rew_engaging_enemy,rew_speed_magnitude,rew_near_engagement,acc_rewards,vel_angles,rel_vel_magnitudade,approaching,chasing,in_range,in_cone,current_term,info[downed],info[exploded_target],info[exploded_ally],info[crashes],info[ally_collision],info[is_success],info[mission_complete],info[out_of_bounds],info[timeover]
11,22,0,0,0.09166666666666666,0.6692886778160911,0.025054197381387408,0.0,-0.25372103740670815,0.0,0.44062183779077035,0.37475213498002213,0.5426320864430606,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12,24,0,0,0.1,0.16174443763443236,0.025071130326979336,0.0,-0.24900249856017426,0.0,0.3784349071920078,0.07761394938835484,0.699916714660858,1,1,0,1,0,0,0,0,0,0,0,0,0,0
13,26,0,0,0.10833333333333334,0.20375326065478205,0.025092493760639174,0.0,-0.2435742255530215,0.0,0.36370643605440756,0.28124958390923144,0.8808591482326172,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14,28,0,0,0.11666666666666667,0.21555587675081256,0.025115134361475267,0.0,-0.24218958146055433,0.0,0.36218786570614103,0.2726711053317853,0.9270139513148556,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15,30,1,0,0.125,0.22161578013124128,0.025138454090706364,0.0,-0.24059885953240254,0.0,0.3683432403956861,0.2768461158030848,0.9800380155865817,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16,32,1,0,0.13333333333333333,0.2444862954399163,0.025164230682515,0.0,-0.23470434126890152,0.0,0.40328942524921585,0.4556212803380761,1.1765219577032822,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17,34,1,0,0.14166666666666666,0.2754170005595391,0.02519333173907459,0.0,-0.2285148549251985,0.0,0.475384902622631,0.5868517042189874,1.3828381691600498,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18,36,1,0,0.15,0.28449011599866125,0.02522346223195251,0.0,-0.22670901243862465,0.0,0.5583894684146201,0.5770654483093008,1.4430329187125115,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19,38,2,0,0.15833333333333333,0.28922133288588725,0.02525416777855838,0.0,-0.22617418398568356,0.0,0.6466907850933822,0.5377304064088954,1.4608605338105471,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20,40,2,0,0.16666666666666666,0.307400741730639,0.025286885425598045,0.0,-0.22564011270191792,0.0,0.7537382995477013,0.5000523866434269,1.4786629099360697,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21,42,2,0,0.175,0.33149131718721137,0.025322262242174532,0.0,-0.22364377675308791,0.0,0.8869081022239993,0.5032642146931392,1.5452074415637362,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22,44,2,0,0.18333333333333332,0.33995722826183794,0.025358645499995443,0.0,-0.2215785892382495,0.0,1.030645386747583,0.516232761151062,1.6140470253916843,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23,46,3,0,0.19166666666666668,0.34443621742267894,0.025395614895217397,0.0,-0.22004016740192736,0.0,1.180437051663552,0.5137064693985798,1.665327753269088,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24,48,3,0,0.2,0.35865092440754864,0.025434224729816726,0.0,-0.21700249516212824,0.0,1.347519705638789,0.5537650707944476,1.7665834945957244,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25,50,3,0,0.20833333333333334,0.37682646661084007,0.025474917892524786,0.0,-0.21547859498058852,0.0,1.5343424951615654,0.5512876576986442,1.8173801673137158,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26,52,3,0,0.21666666666666667,0.3819661988188372,0.02551629919550011,0.0,-0.2147881814327823,0.0,1.7270368117431205,0.5274309345963284,1.8403939522405905,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27,54,4,0,0.225,0.3857530272723686,0.025558227423540747,0.0,-0.21436853421214733,0.0,1.9239795322268824,0.4968651156313556,1.8543821929284219,1,1,0,0,0,0,0,0,0,0,0,0,0,0
28,56,4,0,0.23333333333333334,0.4036821530433876,0.02560225220419315,0.0,-0.2138154396092091,0.0,2.139448497865254,0.4633166973330006,1.8728186796930304,1,1,0,0,0,0,0,0,0,0,0,0,0,0
29,58,4,0,0.24166666666666667,0.4259939447054606,0.025648875038163627,0.0,-0.21301365463236419,0.0,2.3780776629765144,0.43233106728937587,1.8995448455878603,1,1,0,0,0,0,0,0,0,0,0,0,0,0
30,60,4,0,0.25,0.4311926761345397,0.025696240091250724,0.0,-0.21228387731296583,0.0,2.622682701889339,0.4182604344449007,1.9238707562344726,1,1,0,0,0,0,0,0,0,0,0,0,0,0
31,62,5,0,0.25833333333333336,0.4327976452669091,0.025743957684752863,0.0,-0.21057955393067848,0.0,2.8706447509103223,0.44311894045073086,1.980681535644051,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32,64,5,0,0.26666666666666666,0.4422984668360108,0.025792906228493902,0.0,-0.20773599703342163,0.0,3.131000126941405,0.49772070981312355,2.075466765552612,1,1,0,0,0,0,0,0,0,0,0,0,0,0
33,66,5,0,0.275,0.45972740085639785,0.025843981282698082,0.0,-0.20676594505658755,0.0,3.4098055640239133,0.48421218491497114,2.1078018314470817,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34,68,5,0,0.2833333333333333,0.46406257772630966,0.02589574352729833,0.0,-0.20623752708961998,0.0,3.6935263581879014,0.46486649857971035,2.1254157636793334,1,1,0,0,0,0,0,0,0,0,0,0,0,0
35,70,6,0,0.2916666666666667,0.4667694185000748,0.025948017283467652,0.0,-0.20578170581912655,0.0,3.980462088152317,0.44219080602321,2.1406098060291145,1,1,0,0,0,0,0,0,0,0,0,0,0,0
36,72,6,0,0.3,0.48231581780802557,0.026002254255285906,0.0,-0.20506751273354615,0.0,4.283712647482083,0.4130081582154396,2.164416242215128,1,1,0,0,0,0,0,0,0,0,0,0,0,0
37,74,6,0,0.30833333333333335,0.5036232888229186,0.026059129786224006,0.0,-0.20419048088058145,0.0,4.609204585210644,0.3838452793137561,2.1936506373139513,1,1,0,0,0,0,0,0,0,0,0,0,0,0
38,76,6,0,0.31666666666666665,0.5092748228610589,0.026116897135971345,0.0,-0.20381968484739754,0.0,4.9407766203602765,0.3617296083735995,2.2060105050867485,1,1,0,0,0,0,0,0,0,0,0,0,0,0
39,78,7,0,0.325,0.5095610794133343,0.026174953856738667,0.0,-0.20287533326828358,0.0,5.273637320362066,0.37701059399326237,2.237488891057214,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40,80,7,0,0.3333333333333333,0.5123730638831425,0.026233591798948776,0.0,-0.20073066177020196,0.0,5.611513314273955,0.43578121074201104,2.308977940993268,1,1,0,0,0,0,0,0,0,0,0,0,0,0
41,82,7,0,0.3416666666666667,0.5248473771113815,0.026293930373473176,0.0,-0.19956755985114122,0.0,5.963087061907668,0.4395013251873382,2.34774800496196,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42,84,7,0,0.35,0.5271421070686877,0.026354812792805538,0.0,-0.19921602760626292,0.0,6.317367954162899,0.4226147339644534,2.3594657464579027,1,1,0,0,0,0,0,0,0,0,0,0,0,0
43,86,8,0,0.35833333333333334,0.5295331644247447,0.026416255891956283,0.0,-0.19892049878152215,0.0,6.674396875698077,0.3982397109115709,2.369316707282595,1,1,0,0,0,0,0,0,0,0,0,0,0,0
44,88,8,0,0.36666666666666664,0.5471274835358741,0.026480042163269126,0.0,-0.19767698733662178,0.0,7.0503274140605985,0.3877818097494923,2.410767088779275,1,1,0,0,0,0,0,0,0,0,0,0,0,0
45,90,8,0,0.375,0.562139460242399,0.026545900226081855,0.0,-0.1957370072226399,0.0,7.44327576730644,0.43795639042833273,2.47543309257867,1,1,0,0,0,0,0,0,0,0,0,0,0,0
46,92,8,0,0.38333333333333336,0.5549971316495217,0.02661124368469861,0.0,-0.1945924463191729,0.0,7.830291696321487,0.47744830445484726,2.513585122694236,1,1,0,0,0,0,0,0,0,0,0,0,0,0
47,94,9,0,0.39166666666666666,0.5537841469005844,0.02667676575569243,0.0,-0.19420252001218719,0.0,8.216550088965576,0.46624896592952975,2.526582666260428,1,1,0,0,0,0,0,0,0,0,0,0,0,0
48,96,9,0,0.4,0.5623037258918817,0.0267436268052068,0.0,-0.19361147180736557,0.0,8.611985969855299,0.45227426209095917,2.5462842730878137,1,1,0,0,0,0,0,0,0,0,0,0,0,0
49,98,9,0,0.4083333333333333,0.5749995914422357,0.02681234494379609,0.0,-0.19286943023650874,0.0,9.020928476004823,0.44576172207779874,2.5710189921163757,1,1,0,0,0,0,0,0,0,0,0,0,0,0
50,100,9,0,0.4166666666666667,0.575223813623138,0.026881444140896323,0.0,-0.19248423669319917,0.0,9.430549497075658,0.44215103327786165,2.583858776893361,1,1,0,0,0,0,0,0,0,0,0,0,0,0
51,102,10,0,0.425,0.5750417206010638,0.026950878371109894,0.0,-0.19213643292088758,0.0,9.840405663126944,0.43017101589354034,2.5954522359704137,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52,104,10,0,0.43333333333333335,0.5898660934138622,0.0270224762655336,0.0,-0.19130020085425453,0.0,10.265994031952085,0.4095632695183346,2.6233266381915157,1,1,0,0,0,0,0,0,0,0,0,0,0,0
53,106,10,0,0.44166666666666665,0.6103209509319107,0.027096958503685677,0.0,-0.19038248282134979,0.0,10.71302945856633,0.3893082145307486,2.653917239288341,1,1,0,0,0,0,0,0,0,0,0,0,0,0
54,108,10,0,0.45,0.6118934961510991,0.027172045974073286,0.0,-0.19018956777346746,0.0,11.161905432918035,0.3836387334922255,2.660347740884418,1,1,0,0,0,0,0,0,0,0,0,0,0,0
55,110,11,0,0.4583333333333333,0.607305976993775,0.02724698310615672,0.0,-0.1899125640105798,0.0,11.606545829007386,0.3873042201396437,2.6695811996473413,1,1,0,0,0,0,0,0,0,0,0,0,0,0
56,112,11,0,0.4666666666666667,0.6186392348516367,0.02732374485372735,0.0,-0.18900483752943584,0.0,12.063503971183314,0.3738097324113293,2.699838749018806,1,1,0,0,0,0,0,0,0,0,0,0,0,0
57,114,11,0,0.475,0.637248159381274,0.027403269168785677,0.0,-0.18804837073395006,0.0,12.540107028999424,0.35399940926843265,2.7317209755349974,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58,116,11,0,0.48333333333333334,0.6410928055089737,0.027483741741929014,0.0,-0.1878977321835599,0.0,13.020785844066767,0.33226105204526973,2.7367422605480027,1,1,0,0,0,0,0,0,0,0,0,0,0,0
59,118,12,0,0.49166666666666664,0.643838679887434,0.02756503606851517,0.0,-0.18758818452133902,0.0,13.504601375501377,0.3107374218259182,2.7470605159553663,1,1,0,0,0,0,0,0,0,0,0,0,0,0
60,120,12,0,0.5,0.6598543004951463,0.027648853140988007,0.0,-0.18622068796434743,0.0,14.005883841173164,0.2915659318976812,2.7926437345217523,1,1,0,0,0,0,0,0,0,0,0,0,0,0
61,122,12,0,0.5083333333333333,0.6800388406651958,0.02773576915548271,0.0,-0.18490928424233308,0.0,14.52874916675151,0.2758282735133429,2.836357191922231,1,1,0,0,0,0,0,0,0,0,0,0,0,0
62,124,12,0,0.5166666666666667,0.6810384276409476,0.027823362315146177,0.0,-0.18493909575357273,0.0,15.052671860954032,0.27045089893301505,2.8353634748809093,1,1,0,0,0,0,0,0,0,0,0,0,0,0
63,126,13,0,0.525,0.6768665707651778,0.027910968816736312,0.0,-0.18493204759145004,0.0,15.572517352944496,0.2687726575596713,2.835598413618332,1,1,0,0,0,0,0,0,0,0,0,0,0,0
64,128,13,0,0.5333333333333333,0.6892035331930302,0.028000740770530632,0.0,-0.18361132210856115,0.0,16.106110304799497,0.25438958307397336,2.879622596381295,1,1,0,0,0,0,0,0,0,0,0,0,0,0
65,130,13,0,0.5416666666666666,0.7083725609074332,0.028093613370136203,0.0,-0.18223359425750646,0.0,16.66034288481956,0.23963023421229906,2.9255468580831185,1,1,0,0,0,0,0,0,0,0,0,0,0,0
66,132,13,0,0.55,0.7090385778466324,0.028187192291356956,0.0,-0.18236796414193457,0.0,17.215200690815614,0.23434991926239904,2.9210678619355153,1,1,0,0,0,0,0,0,0,0,0,0,0,0
