aviary_steps,physics_steps,step_count,agent_id,elapsed_time,rew_closing_distance,rew_close_to_target,rew_engaging_enemy,rew_speed_magnitude,rew_near_engagement,acc_rewards,vel_angles,rel_vel_magnitudade,approaching,chasing,in_range,in_cone,current_term,info[downed],info[exploded_target],info[exploded_ally],info[crashes],info[ally_collision],info[is_success],info[mission_complete],info[out_of_bounds],info[timeover]
11,22,0,0,0.09166666666666666,0.20782195759297295,0.008848230802479077,0.0,-0.08539597288632608,0.0,0.13127421550912594,0.0,0.460402711367392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,24,0,0,0.1,0.0375664043866486,0.008849211283928805,0.0,-0.0848623141876369,0.0,0.09282751699206644,0.0,0.5137685812363104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,26,0,0,0.10833333333333334,0.044135141243071274,0.008850363486760302,0.0,-0.08424584890033399,0.0,0.06156717282156403,0.0,0.5754151099666021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,28,0,0,0.11666666666666667,0.0514075943066139,0.00885170592437046,0.0,-0.08357170129476005,0.0,0.03825477175778834,0.0,0.6428298705239965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,30,1,0,0.125,0.0587788918411114,0.008853241352244079,0.0,-0.08288355171429286,0.0,0.02300335323685096,0.0,0.7116448285707149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,32,1,0,0.13333333333333333,0.06571178333512506,0.00885495851252137,0.0,-0.08220992909460878,0.0,0.01536016598988861,0.0,0.779007090539122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,34,1,0,0.14166666666666666,0.07293362611134668,0.008856865171907981,0.0,-0.08149661114245998,0.0,0.01565404613068329,0.0,0.850338885754002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,36,1,0,0.15,0.08033543835010093,0.0088589662829023,0.0,-0.08076276124405639,0.0,0.024085689519630124,0.0,0.9237238755943623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,38,2,0,0.15833333333333333,0.08771948111618855,0.008861261656641903,0.0,-0.0800228670957841,0.0,0.04064356519667647,0.0,0.9977132904215905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,40,2,0,0.16666666666666666,0.09505427976618464,0.008863750304764556,0.0,-0.0792829608558091,0.0,0.06527863441181656,0.0,1.0717039144190907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,42,2,0,0.175,0.1022181322609228,0.008866428072442466,0.0,-0.07855510367430744,0.0,0.09780809107087438,0.0,1.1444896325692568,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,44,2,0,0.18333333333333332,0.10923907199083871,0.008869291553892149,0.0,-0.07783593622250012,0.0,0.13808051839310512,0.0,1.2164063777499885,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,46,3,0,0.19166666666666668,0.1161475701393222,0.00887233815707352,0.0,-0.07712748036697013,0.0,0.1859729463225307,0.0,1.2872519633029877,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,48,3,0,0.2,0.12284462329359869,0.00887556270533058,0.0,-0.07643374291978317,0.0,0.2412593894016768,0.0,1.3566257080216855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,50,3,0,0.20833333333333334,0.1297082701826291,0.008878969962359968,0.0,-0.07571252571165721,0.0,0.3041341038350086,0.0,1.428747428834279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,52,3,0,0.21666666666666667,0.1365985495453792,0.008882561046830504,0.0,-0.07498619106498199,0.0,0.3746290233622363,0.0,1.5013808935018016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,54,4,0,0.225,0.1434312638073365,0.00888633488651579,0.0,-0.07426483014888006,0.0,0.45268179190720853,0.0,1.5735169851119943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,56,4,0,0.23333333333333334,0.15012030667211462,0.008890288158565546,0.0,-0.07355412767118562,0.0,0.5381382590667031,0.0,1.6445872328814382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,58,4,0,0.24166666666666667,0.1568394461762601,0.008894422131420191,0.0,-0.07283137642336261,0.0,0.6310407509510207,0.0,1.7168623576637385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,60,4,0,0.25,0.1635201172899059,0.008898736289051445,0.0,-0.07210996033015471,0.0,0.7313496441998234,0.0,1.7890039669845295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,62,5,0,0.25833333333333336,0.17015052197418612,0.008903229822221893,0.0,-0.07138897994241282,0.0,0.8390144160538185,0.0,1.861102005758719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
